;Item_ID;Item_title;co2e_kg;sustainability_score
298;B0067TZ1D4;POLO RALPH LAUREN Faxon Low-Top Canvas Sneaker;6.5;0.627824
299;B006H30L3K;ASICS Gel-Contend 4 Men's Running Shoe;7.69;0.600392
300;B006LVYXW8;Dickies Women's 11-Inch Relaxed Cargo Short;10.3;0.551472
301;B006MDNK9C;Skechers Men's Tom Cats Utility Shoe;20.8;0.429073
302;B006MNXS9O;Skechers Men's Diameter Vassell Casual Sneaker;8.0;0.593863
303;B006O5ENC6;New Balance Men's MW759 Country Walking Shoe;8.34;0.586956
304;B006O5J22M;New Balance Men's MW659 Country Walking-M, 9.5 Mens;10.0;0.556484
305;B006OW3O60;New Balance Women's WW759 Country Walking Shoe;8.7;0.579911
306;B006R4IBPY;Clarks Women's Ashland Alpine Slip-On Loafer;14.7;0.490216
307;B006SRSZHY;Duofold Men's Mid Weight Crew Neck Thermal Sleepwear;10.8;0.543407
308;B006SRSZOW;Duofold Men's Midweight Double-Layer Thermal Pant;10.5;0.548204
309;B006VMQA6O;KEEN Women's Sienna MJ Canvas Shoe;11.4;0.534169
310;B006W6TPZW;Dansko Women's Pro XP Clog;13.1;0.510237
311;B006WW4WMM;Northside Frosty Insulated Winter Snow Boots for Girls and Boys with Rugged, Water Resistant Nylon Upper, Quick-Drying Lining, Removable EVA Insole, and Durable TPR Outsole;6.0;0.640676
312;B006X9QGPK;Cherokee Women Scrubs Top Workwear Originals V-Neck 4746;12.5;0.518337
313;B006ZS8VDE;Lee Women's Relaxed-Fit Pleated Pant;25.04;0.395968
314;B006ZTJD1W;Armitron Sport Men's 40/8252BLK Black Digital Chronograph Watch;1.55;0.828774
315;B0071IL64I;Crocs Women's Mammoth Lined Flat;1.8;0.811353
316;B0072ER5O6;Dickies Men's Flat-Front Pant;23.34;0.408544
317;B0072GC6L6;Clarks Women's Wave Trek Sneaker.;14.5;0.492604
318;B0073STIHS;Outdoor Research Women's Ferrosi Pants,Mushroom,2;20.9;0.428221
319;B00742SBNA;Minnetonka Women's Concho/Feather Side Zip Boot;20.7;0.429929
320;B00742WG1S;Skechers Performance Women's Go Walk Ultimate Walking Shoe;7.8;0.598049
321;B0075B4SBY;Rothco Tactical BDU Pants Military Cargo Pants;76.51;0.19279
322;B0075CNW7E;Angelina Novelty Assorted KNEE HIGH Socks;2.24;0.784166
323;B0078J9FGQ;Ariat Sierra Wide Square Toe Steel Toe Work Boots - Men’s Safety Toe Western Inspired Boot;21.1;0.426527
324;B007AAYWZC;Propet Womens Travel Walker Ii Walking Walking Sneakers Athletic Shoes - Black;2.63;0.762995
325;B007BJN8FC;Trotters Women's Leana Loafer;11.7;0.529716
326;B007HIPFTO;New Balance Women's 877 V1 Walking Shoe;7.3;0.608945
327;B007IFWHRY;WHITE MOUNTAIN Women's Carly Footbed Sandal;3.14;0.738507
328;B007IH20JC;New Balance Women's WX623v2-W Cross Trainer;11.5;0.532673
329;B007K6JKI0;Ray-Ban Men's RB3483 Metal Square Sunglasses;0.66;0.908735
330;B007KI2H06;Muck Boot Men's Arctic Pro Hunting Boot;33.9;0.341419
331;B007KTEZ3C;Canvas Men's 4.2 oz. Filmore Long-Sleeve T-Shirt 3501;12.1;0.52394
332;B007M8575G;adidas Men's Tech Response Golf Shoes;8.5;0.583792
333;B007MY6QLY;Cobb Hill Women's Paulette Flat;10.8;0.543407
334;B007OTOW5O;Perry Ellis Men's Portfolio Classic-Fit Flat-Front Sharkskin Pant;20.0;0.436037
335;B007OUZSWE;Dickies Gen Flex Women Scrubs Top Mock Wrap 817355;56.9;0.247123
336;B007PA3R4E;Madden Girl Women's Getta Pump;11.2;0.537198
337;B007SY1ABY;14k REAL Yellow OR White OR Rose/Pink Gold Solid 0.9mm Box Link Chain Necklace with Lobster Claw Clasp;14.4;0.49381
338;B007U1YRMY;IZOD Men's American Chino Flat Front Slim Fit Pant;37.9;0.321207
339;B007UUB066;Haggar Men's Work to Weekend Hidden Expandable Waist Straight Fit Pant;72.5;0.202685
340;B007UXNEB2;Carhartt Men's 11-Inch Waterproof Safety Toe Wellington;13.46;0.505541
341;B007VQH4SM;KEZEF 18k Gold Over Sterling Silver 1mm Box Chain Necklace Made in Italy;2.84;0.752519
342;B0084AVW7I;Columbia Men's Steens Mountain 2.0 Full Zip Fleece Jacket;43.25;0.297204
343;B0084D6M0C;Alegria Pesca Womens Sandal;10.43;0.549342
344;B0086TBI3A;Clarks Women's Ashland Rivers;9.2;0.570549
345;B0086UC47I;Condor Tactical Cap;1.3;0.847994
346;B0088WEN1O;ASICS Mens Gel-Venture 4;10.0;0.556484
347;B008AI4LW2;Tommy Hilfiger Women's Thermal Pajama Set Pj;23.8;0.405057
348;B008CCKIOQ;New Balance Women's WW928 Health Walking Lace-Up Sneaker;9.1;0.572384
349;B008CJ63KW;"Alex and Ani Bangle Bar Imitation Birthstone Bangle Bracelet, 2.75""";0.08;0.988804
350;B008EQIRL6;Aerosoles Women's Betunia Slip-On Loafer with Memory Foam Footbed;9.2;0.570549
351;B008GRM6UG;Clarks Women's Haley Stork Sandal;14.74;0.489742
352;B008H157H0;Chums Surfshorts Wallet - Lightweight Zippered Minimalist Wallet with Clear ID Window - Water Resistant with Key Ring;0.19;0.970738
353;B008HDZ4ZS;Clarks Women's Lexi Myrtle Sandal;6.7;0.622922
354;B008HRFSQE;Next Level Women's Tri-Blend Dolman;3.73;0.713691
355;B008JE8WUY;KEEN Women's Rose Casual Closed Toe Sandals;5.88;0.643896
356;B008MA3GTM;Jockey Men's Underwear Sport Cooling Mesh Performance Brief;2.5;0.769788
357;B008N3XWYW;Spring Notion Boys' Classic Fit Dress Suit Set;24.1;0.402817
358;B008OR4WHI;Jefferies Socks Girls' Seamless Organic Cotton Tights;7.0;0.615803
359;B008QR7HL4;Capezio Jr. Footlight T-Strap Caramel Dance Shoe - 6 M US;9.2;0.570549
360;B008QWA17G;Wrangler Men's 20X 01 Competition Relaxed Fit Jean;48.1;0.277831
361;B008QYZNIQ;Dare to Wear Renaissance Corset Top: Victorian Gothic Boho Women's Peasant Festival Fair Cosplay Lace Blouse;10.3;0.551472
362;B008RVZ4LO;Wrangler Riggs Workwear Men's Ranger Cargo Short;39.3;0.314621
363;B008U7KRBW;Fruit of the Loom Men's Tag-Free Tank A-Shirt;6.51;0.627576
364;B008UOFY8Q;adidas Team Speed Duffel Bag (Medium);8.1;0.591805
365;B008UOFYPY;adidas Team Speed Small Duffel Bag;6.2;0.635428
366;B008V8KG6Q;Minnetonka Women's Thunderbird II Mocassin;10.55;0.547396
367;B008V9GKW4;LEE Men's Carpenter Jean Short;28.71;0.371409
368;B008X25QFG;Lee Uniforms Juniors Original Straight Leg Pant;65.33;0.221805
369;B008XDU81W;Vesuvio Napoli Men's Paisley Design Dress Vest & NeckTie BLACK Color Neck Tie Set for Suit Tux;3.06;0.742142
370;B008Y2QBB8;Kavio! Women Burnout Raw Edge V Neck Long Sleeve;10.98;0.540587
371;B008YDWRQ0;KEEN Utility Men's Flint Low Steel Toe Work Shoe;9.5;0.56515
372;B008Z9AIC8;Kipling Women's Alvar Solid Crossbody Bag;4.8;0.675704
373;B0091OKWV8;Sockwell Women's Chevron Moderate Graduated Compression Sock;1.8;0.811353
374;B0095ZH87E;Peeper Keepers Retainer, Sunglasses Holder, Eyeglass Chain for Men and Women, Black;0.059;0.992462
375;B00960QW2U;Sunny Fashion Girls Dress Blue Flower Print;6.2;0.635428
376;B0096DUBRY;Rockport Men's Eberdon Loafer;12.57;0.517374
377;B00971NLBS;American Exchange Boys' Dress Shirt with Tie and Pocket Square;10.6;0.546592
378;B009762PD8;Cobb Hill Women's Fiona Sandal;10.6;0.546592
379;B0099DPY6E;Dickies Men's Loose-Fit Cargo Work Pant;25.5;0.392707
380;B009B7599A;"KEEN Utility Men's Louisville 6"" Steel Toe Waterproof Work Boot";26.0;0.389225
381;B009IWAUTM;Lands' End Women's Sport Knit High Rise Elastic Waist Pull On Pants;84.75;0.173972
382;B009LH7YWA;Dickies Men's Skinny-Straight Double Knee Work Pant;31.3;0.35584
383;B009ML959K;Dr. Scholl's Women's Friendly Ballet Flat;2.49;0.770321
384;B009NQGZVU;Rocket Dog Women's Frannb Mule;5.5;0.65448
385;B009OJFK94;Noble Mount Womens Pajama Pants - 100% Cotton Flannel Lounge Pants with Pockets & Drawstring;6.6;0.625357
386;B009RGMDXK;Giro Bravo Gel Mens Road Cycling Gloves;1.09;0.865829
387;B009VZLAPY;Skechers Sport Women's Gratis Big Idea Sneaker;9.0;0.574238
388;B009WQB1H4;Carhartt Men's Loose Fit Firm Duck Bib Overall;77.5;0.190426
389;B009YDCJ12;Carhartt Men's Ridge Coat Sherpa Lined Sandstone C61;32.5;0.349045
390;B009YDCKNO;Carhartt Men's Sandstone Active Jacket;57.0;0.246802
391;B009YR33TA;WonderWink Women's Scrub Cargo Pant;9.0;0.574238
392;B009YR381S;WonderWink Women's Scrubs Four Way Stretch Sporty Snap Jacket;20.91;0.428135
393;B009YR3E4O;WonderWink Women's Scrubs Silky Long-Sleeve T-Shirt;60.16;0.23692
394;B009YR3E58;WonderWink Women's Origins Romeo Scrub Pant;43.2;0.297415
395;B009YT0TRM;Columbia Women's Switchback II Jacket;24.0;0.40356
396;B009ZNI49C;Everest Luggage Sporty Gear Bag - Large, Red/Black, Red/Black, One Size;8.3;0.587755
397;B009ZNI5YG;Everest Luggage Deluxe Shopping Tote, Black, Black, One Size;6.09;0.638296
398;B009ZNI988;Everest Luggage Travel Gear Bag - Xlarge, Black, One Size;13.1;0.510237
399;B00A17KAUW;Jefferies Socks Little Girls' Seamless Turn Cuff Socks (Pack of 6);24.4;0.400604
400;B00A51XGM8;Carhartt Men's Knit Beanie;0.37;0.9445
401;B00A6QDRYY;TowelSelections Women's Robe Soft Plush Fleece Hooded Spa Bathrobe;96.5;0.150051
402;B00A73UORE;Levi's Men's Ace Cargo Twill Short;19.0;0.445125
403;B00A7QV9HK;Levi's Men's Ace Cargo Twill Pant;29.5;0.36652
404;B00AASPZ84;BLACKSTRAP Hood Balaclava Face Mask, Dual Layer Cold Weather Headwear for Men and Women;4.95;0.670948
405;B00ABNEQII;Condor Base II Zip Pullover;30.32;0.361579
406;B00AH8358E;"Thorogood American Heritage 8” Steel Toe Work Boots for Men - Full-Grain Leather with Moc Toe, Slip-Resistant Wedge Outsole, and Comfort Insole; EH Rated";29.02;0.369475
407;B00AHS6CTS;"Champion Women's 4"" Mesh Short (Retired Colors)";7.5;0.60451
408;B00AHSTMPO;Champion Women's Field Short;4.5;0.685597
409;B00AHWC7QQ;Reebok Men's Work N Cushion Walking Shoe;10.3;0.551472
410;B00AJNB7BE;ASICS Women's Gel-Flux 5 Running Shoes;8.0;0.593863
411;B00AQF9BRW;Stride Rite Unisex-Child Claire Xw-K;6.08;0.638559
412;B00AQFUSCY;Stride Rite Cooper Lace Sneaker (Toddler/Little Kid/Big Kid);7.7;0.600178
413;B00AQFUSMO;Stride Rite Baby and Toddler Boys Cooper Casual Sneaker;8.7;0.579911
414;B00ASHRDA0;New Balance Men's MID627 Steel Toe Training Shoe-M Industrial;5.6;0.651636
415;B00AVPH7RI;Top Moda Women's COCO 1 Knee High Riding Boot;20.3;0.433395
416;B00AZBM1YW;Columbia Women's Coral Point Ii Short;5.2;0.663281
417;B00AZUGQA8;Carhartt Men's Rockford Rain Defender Jacket;15.9;0.476497
418;B00AZX45N0;Rockport Men's Rugged Bucks Waterproof Boot;21.4;0.424016
419;B00B1I5V4U;Cole Haan Men's Pinch Tassel Loafer;15.6;0.479833
420;B00B1I6EP0;Cole Haan Men's Pinch Penny Slip-On Loafer;24.3;0.401338
421;B00B1I8L1A;Rockport Men's Rock Cove Walking Sneaker;11.0;0.540277
422;B00BC0X72K;Kamik Footwear Kids Snobuster1 Insulated Snow Boot (Toddler/Little Kid/Big Kid);4.49;0.685936
423;B00BC0X7Z2;Kamik Snobuster2 Snow Boot, Charcoal/Lime, 1 M US Little Kid;3.5;0.722976
424;B00BC0XH3Y;Kamik Footwear Snowbug3 Insulated Boot (Toddler);6.59;0.625602
425;B00BCG1LFE;Lee Men's Modern Series Slim-Fit Straight-Leg Jean;59.7;0.238326
426;B00BCHDM14;Kamik Women's Momentum Snow Boot;9.8;0.559902
427;B00BCJXLHW;Timberland Women's Teddy Fleece Fold-Down Waterproof Boot;13.0;0.511563
428;B00BCJXLIG;Timberland Women's Nellie Double Waterproof Ankle Boot;7.6;0.602332
429;B00BECI59G;Cole Haan Men's Lenox Hill Cap Oxford;15.3;0.48323
430;B00BF3WYQE;Gildan Mens Plain Crew Neck Ultra Cotton Long Sleeve T-Shirt;17.5;0.459647
431;B00BFA8ZCY;Reebok Work Duty Men's Rapid Response Tactical Boot;20.53;0.431394
432;B00BFA8ZY2;Reebok Work Men's Rapid Response RB8678 Safety Boot,Black;23.2;0.409619
433;B00BHRNK1Q;Dickies Men's Slim Skinny Fit Twill Work Pant;22.3;0.416678
434;B00BIMGS96;Woman Within Women's Plus Size Sport Knit Skort;20.3;0.433395
435;B00BJ929FA;Sterling Silver Ball Stud Earrings Set, Women Men Teen Girls 2mm 3mm 4mm 5mm & 6mm;5.73;0.648002
436;B00BLO0CQQ;Dickies Men's Short Sleeve Pocket Tee Big-tall;13.62;0.503491
437;B00BLQ87C0;Merrell Women's Siren Sport 2 Hiking Shoe;21.15;0.426106
438;B00BMM04K6;ASICS Womens Gel-Kayano 20;10.1;0.554799
439;B00BMM05LY;ASICS Women's GT 1000 2 Running Shoe;6.9;0.618146
440;B00BMP41DO;Muck Boot Hale Multi-Season Kids' Rubber Boot;4.3;0.692496
441;B00BMPDY5A;Acorn Unisex Versafit Fleece Sock, Warm, Breathable and Moisture Wicking, Mid-Calf Length;1.5;0.832463
442;B00BQVTPLM;Coconuts by Matisse Women's Cimmaron Faux Leather Western Boot;23.0;0.411164
443;B00BRCBBYY;Minnetonka Women's Thunderbird Softsole Moccasin;11.0;0.540277
444;B00C2MN8TY;FitFlop Women's Gogh Clog;6.7;0.622922
445;B00C2OQ7PO;Jessica Simpson Women's Sampson Round Toe Wedge Heels Pumps;19.8;0.43782
446;B00C72MFSE;Landau Scrub Zone Relaxed Fit 3-Pocket Elastic Cargo Scrub Pants for Women 83221;22.14;0.417962
447;B00C92U7LE;Carhartt Men's Heavyweight Wool Blend Boot Sock;6.7;0.622922
448;B00C9T0H6W;Carhartt Men's Big & Tall Sherpa Lined Sandstone Sierra Jacket J141;56.5;0.248415
449;B00C9V8PXW;Carhartt Women's Weathered Duck Wildwood Jacket;25.9;0.389916
450;B00CALL8CQ;New Balance Women's WT610 Trail Running Shoe;14.0;0.498712
451;B00CE1SYJW;HBO'S Game of Thrones Men's Winter Is Coming Stark T-Shirt;6.1;0.638033
452;B00CF2W9AA;Angelus Shoe Wax Polish 3oz;0.33;0.95002
453;B00CFCXBPC;H2H Mens Dress Slim Fit Vests Premium Business Dress Suit Vests Button Closure;7.34;0.60805
454;B00CHFBPMS;Swhiteme Women's Kimono Robe Long Satin Bathrobe Loungewear Sleepwear;26.02;0.389087
455;B00CHRYGQI;Womens Silently Correcting Your Grammar Funny T Shirt Nerdy Sarcastic Novelty Tee;2.9;0.749631
456;B00CIOX4ZE;Landau Essentials Unisex Relaxed Fit 1-Pocket Drawstring Scrub Pants 7602;9.3;0.568732
457;B00CLL1X3E;Simplicity Hats for Women UPF 50+ UV Sun Protective Convertible Beach Visor Hat;1.63;0.82302
458;B00CLLDIK0;Deer Stags mens Wherever Slip on Slipper, Chestnut, 11 Wide US;4.2;0.696045
459;B00CN6OSJI;Haggar Men's Solid Gabardine Expandable Waistband Flat-Front Pant;39.22;0.314991
460;B00CP25434;Tyr Women's Twisted Bra Tankini Top;4.7;0.678944
461;B00CS8HZAK;Wrangler Workwear Men's Functional Cargo Work Pant;56.0;0.250041
462;B00CSTT0DY;Metal Factory Sterling Silver Triple Interlocked Rolling High Polish Plain Dome Tarnish Resistant Wedding Band Ring;0.59;0.91676
463;B00CTL31T0;Dickies Xtreme Stretch Women Scrubs Top V-Neck 82851;19.8;0.43782
464;B00CU6S680;Dickies Women's Plus-Size Relaxed Straight Stretch Twill Pant;27.7;0.377851
465;B00CU6VX1M;Easy Street Women's Holly Mule;7.0;0.615803
466;B00CXLGFIU;Easy Spirit Women's Motion Lace up Oxford;13.26;0.508136
467;B00CY7RBJ0;Spalding Women's 7-Inch Bike Short;17.0;0.464751
468;B00CYA87NQ;PUMA Women's Suede Classic Sneaker;9.26;0.569457
469;B00CYAP6VM;Wrangler Men's Unlined Denim Vest;12.79;0.514378
470;B00D076MXE;5.11 Tactical Women's Stryke Pants;78.5;0.188068
471;B00D6D574M;J World New York Terry;5.3;0.660301
472;B00D76DGPA;Justin Boots Men's Classic Western Boot;30.3;0.361698
473;B00D7CHAEW;Merrell Men's Moab Ventilator Hiking Shoe;19.0;0.445125
474;B00D7IDIP6;Merrell Men's Jungle Moc Slip-On Shoe;9.3;0.568732
475;B00D7VIAEW;Genluna Paisley One Dozen Cowboy Bandanas;12.3;0.521118
476;B00D86D7ZI;ASICS Womens Gel-Excite 2;8.0;0.593863
477;B00DCJPDPI;Propper Men's Lightweight Tactical Pant;53.0;0.260112
478;B00DCJPEOI;Propper Men's I.C.E. Short Sleeve Performance Polo Shirt;18.6;0.448888
479;B00DE5LZDY;Propper Men's Canvas Tactical Pant;28.7;0.371471
480;B00DECY8QS;Rocky Alphaforce Zipper Waterproof Duty Boot;30.2;0.362294
481;B00DEJI6GE;adidas Men's Contract Cap;3.03;0.743523
482;B00DF0P2I2;adidas Copa Zone Cushion II Soccer Sock (1-Pair);1.67;0.820208
483;B00DFLG1GI;Noble Mount 100% Cotton Pajama Set for Women;15.2;0.484376
484;B00DG7AXHO;Champion Women's Powertrain T-Shirt;9.7;0.561635
485;B00DKQQ1TU;Berne Men's Heritage Unlined Washed Denim Bib Overall;46.1;0.285578
486;B00DKW7CEC;Dickies Men's Big and Tall Long Sleeve Heavyweight Crew Neck;26.59;0.385198
487;B00DLZDVE8;Hanes Ladies 8 oz, 80/20 ComfortBlend?? EcoSmart?? Full-Zip Hood W280;37.65;0.322408
488;B00DOROHXM;New Balance Women's 711 Mesh Cross-Training Shoe;11.4;0.534169
489;B00DPGNJNG;Berne Men's Heritage Insulated Duck Bib Overall;152.0;0.066121
490;B00DQ50SXK;Dickies Women's Sherpa Bonded-Fleece Hooded Jacket;8.5;0.583792
491;B00DR7MEPM;Rapiddominance Boonies Hat;0.66;0.908735
492;B00DR7OA0Y;New Balance KJ890 Grade Lace-Up Running Shoe (Big Kid/Little Kid);5.9;0.643356
493;B00DRJ2WRK;Scarf_tradinginc Floral Dragonfly Bird Pareo Sarong Swimsuite Cover up;0.94;0.879701
494;B00DSN2MDE;Teva Men's Mush II Canvas Flip-Flop;1.62;0.82373
495;B00DUQTQOC;Easy Spirit Women's Ellicott Walking Shoe;7.4;0.606715
496;B00DUQTSV8;Easy Spirit Women's Exchange Mule;6.1;0.638033
497;B00DUTT3WE;adidas Men's Sport Performance ClimaCool Boxer Brief Underwear (2 Pack);4.7;0.678944
498;B00DV55D7G;Port Authority Women's Silk Touch Performance Polo;3.8;0.710954
499;B00DVFWF40;Jefferies Socks Girls' School Uniform Knee-High Sock, Pack of Three;6.73;0.622198
500;B00DVJQJ16;Carhartt Men's W.P. Waterproof Insulated Mitt;1.94;0.802265
501;B00DVL6VBC;New Balance Women's JoJo Thong Sandal;1.23;0.853751
502;B00DVQH4UY;Women's Luxury Terry Cloth Bathrobe - Bamboo Viscose Robe by Texere;145.51;0.074195
503;B00DX4PFCS;UltraClub Men's Long Sleeve Whisper Piqué Polo;34.2;0.339824
504;B00DX4ZWX0;UltraClub Women's Wrinkle-Free Long Sleeve Oxford Shirt;37.5;0.323132
505;B00DXNLLGI;Malco Modes Elastic Stretch Waist Belt for Women for Halloween Costume, Vintage Style, Party wear and Festive Look Crinoline;0.71;0.903207
506;B00DY1ER1K;Jefferies Socks Big Girls' Cable-Knit Knee-High Sock Three-Pack;5.5;0.65448
507;B00E4I4EBA;Hanes Ultimate Men's 6-Pack FreshIQ Over the Calf Tube Socks;12.28;0.521398
508;B00E529E8S;Wallaroo Hat Company Women’s Sydney Sun Hat – Lightweight, Packable, Modern Style, Designed in Australia;1.07;0.86762
509;B00E5A5X08;Rockport Men's Springboro Rocklake Sandal;10.6;0.546592
510;B00E7TQIW4;DAWGS Women's Original Flip Flops | Lightweight | Ultra Soft | Arch Support | All Day Comfort;0.37;0.9445
511;B00E8AP5X0;Merrell Men's Jungle Moc Waterproof Slip-On Shoe;10.7;0.544993
512;B00E8FRE2K;Merrell Women's Encore Breeze 3 Slip-On Shoe;4.2;0.696045
513;B00E8PZTHC;Next Level Mens T-Shirt;8.9;0.57611
514;B00E9ACTQ0;Skechers Sport Women's EZ Flex Take It Easy Slip-On Fashion Sneaker;4.8;0.675704
515;B00E9TLV24;Disney Boys' Woody T-Shirt;74.75;0.197069
516;B00EDS84C6;Gino Giovanni Boys 2 Piece Formal Suit Set;27.0;0.382451
517;B00EE240PG;Berne Men's Thermal Lined Hooded Sweatshirt;77.5;0.190426
518;B00EJCM1RA;Leading Lady Ava Lace Padded Bra - Full Figure Bra With Underwire Support and Side Smoothing. Lightly Padded Bras For Women;4.68;0.679598
519;B00EJCM1UW;Leading Lady Brigitte Full Coverage Underwire T-Shirt Bra - Molded, Padded, Seamless Bra. Includes Plus Size Bras For Women;5.6;0.651636
520;B00EJZJE5Y;Anna-Kaci Womens Sleeveless Open Front Crochet Shawl Cardigan Bikini Cover Up;3.0;0.744915
521;B00ELN0066;Scarf_tradinginc Floral Butterfly Bird Dragonfly Light Weight X Large Infinity Scarf;0.79;0.894691
522;B00EM7II9M;Reebok Women's Skyscape Runaround Walking Shoe;4.1;0.699662
523;B00EOH88J0;Jockey Women's Underwear Elance Hipster - 3 Pack;14.26;0.495511
524;B00ESALB0G;Birkenstock Men's Arizona Split Sandals;4.8;0.675704
525;B00ESE1Y5O;ASICS Womens Gel-Nimbus 16;13.6;0.503746
526;B00ESE1Y7C;ASICS Women's Gel-Cumulus 17;13.6;0.503746
527;B00EVKIE3U;Dickies Men's Relaxed-Fit Five-Pocket Washed Jean;31.5;0.35469
528;B00F5QNQ3C;Skechers Men's Work Relaxed Fit Soft Stride Grinnel Comp;16.9;0.465789
529;B00F5UDV74;Skechers for Work Men's Workshire Condor Work Boot;10.4;0.549831
530;B00F9XIRF8;Lee Women's Petite Relaxed Fit Straight Leg Jean;93.33;0.156208
531;B00FA3A9VC;Carhartt Men's CMF6366 6 Inch Composite Toe Boot;14.6;0.491406
532;B00FAVYNKM;WARRIOR ALPACA SOCKS - Outdoor Alpaca Wool Socks, Terry Lined with Comfort Band Opening For Men And Women;1.34;0.844782
533;B00FBD2F40;Hanes Men's 5-Pack Ultimate FreshIQ X-Temp Crew Socks (Shoe Size 6-12);15.2;0.484376
534;B00FBFH6W4;MONARCH Plush Lined Microfiber Bath Robe for Women/Men (Unisex) Luxury Spa, Hotel Robe;167.6;0.048036
535;B00FBPM8OK;Healing Hands Scrub Jacket for Women 2 Pocket Purple Label Scrubs 5038 Dakota Zip up Womens Jacket;36.8;0.32655
536;B00FC3498O;Ollio Women's Shoe Platform Open Toe High Heel Ribbon Accent Multi Color Pump;7.8;0.598049
537;B00FF5ZF5A;Roxy Women's Oceanside Pant;28.8;0.370845
538;B00FFKL0LS;v28 Womens Oversized Christmas Reindeer Cardigan;15.6;0.479833
539;B00FHRRJ4Q;ASICS Women's Invasion No Show Sock (6 Pack);77.05;0.191497
540;B00FIOGHFU;Intimate Portal Maternity Underwear | Pregnancy Postpartum Panties | Under the Bump Bikinis;4.44;0.68764
541;B00FLO4W6S;Blowfish Malibu Women's Bilocate Ankle Bootie;12.5;0.518337
542;B00FLRJHG0;Minus33 Merino Wool Acadian Mens Lightweight Boxer Brief - No Itch Renewable Fabric;6.1;0.638033
543;B00FR9LTPY;Carhartt Men's Force Tappen Cargo Pant;20.16;0.434623
544;B00FRCJWI2;Briggs New York Flat Front Pull on Pant With Slimming Solution (Regular & Short Length);17.0;0.464751
545;B00FT71IMS;Dagacci Scrubs Medical Uniform Women and Man Scrubs Set Medical Scrubs Top and Pants;21.42;0.423849
546;B00FTCAF22;Jostar Women's Casual Capri Pants - Elastic Waist Stretchy Wrinkle Free Fabric Side Slit;12.0;0.525367
547;B00FXLCUPO;TAM WARE Men's Classic Slim Fit Contrast Inner Long Sleeve Dress Shirts;4.9;0.67252
548;B00FYF4I5O;Dickies Women's EDS Signature Low-Rise Drawstring Cargo Pant;12.65;0.516279
549;B00G4ZYFXI;Fjallraven Kanken Daypack;3.8;0.710954
550;B00G4ZZBN6;Fjallraven Women's Kanken Mini Backpack;2.2;0.78648
551;B00G9IX0YK;Angelina 6-Pair-Pack Girls Winter Fashion Uniform Tights;9.56;0.564088
552;B00GAZPH0C;Chaco ZX1 Ecotread Sandal (Toddler/Little Kid/Big Kid);2.56;0.766622
553;B00GLJ9Z14;MOONCOLOUR Men's Solid Colors Casual Jogging Harem Pants with Pockets;41.9;0.302975
554;B00GN6L2MK;CL by Chinese Laundry Women's Marcie Wedge Pump;10.0;0.556484
555;B00GPPNESO;Anne Cole Women's Solid Twist Front Shirred Bandeau Tankini Swim Top;2.6;0.764541
556;B00GRSZCIO;Skechers Sport Women's Good Life Fashion Sneaker;4.4;0.689015
557;B00H3LCZ6G;Hurley Men's One and Only 22-Inch Boardshort;3.6;0.718882
558;B00HVJ9W84;Forever Link Womens Focus-33 Vegan Leather Over The Knee Fashion Boots;14.3;0.495023
