;Item_ID;Item_title;Pred_EI
402;B001FD80DA;tommy hilfiger women's classic bikini panty;4
403;B001FOR4TA;dockers men's leather dress belt;3
404;B001FQF1KC;alternative men's raglan 3/4 sleeve henley shirt;5
405;B001FQGDXG;alternative men's boss v-neck t-shirt;5
406;B001FQFN3C;tommy hilfiger women's seamless boyshort panty;5
407;B001G6TT4K;red kap men's performance knit twill shirt;4
408;B001G824X6;dockers men's relaxed fit comfort khaki pants d4;5
409;B001G83PHU;dockers men's relaxed fit comfort khaki pants d4;5
410;B001GF9D56;izod men's newport oxford solid long sleeve shirt_;4
411;B001GS9G0U;carhartt men's canvas work dungaree pant b151;4
412;B001GWFYBQ;dockers men's big & tall comfort cargo d3 classic fit flat front pant;4
413;B001H0FUCU;levi's men's 560 comfort-fit jean;4
414;B001H0FQ38;levi's men's 550 relaxed-fit jean;4
415;B001H0FSRC;levi's men's big-tall 560 comfort-fit jean;4
416;B001H32V2Y;cutter & buck men's cb drytec championship polo shirt;5
417;B001HXRMMS;haggar men's genuine khaki pleat-front twill casual pant;4
418;B001JNYDDW;red kap men's stain resistant_ flat front work pants;4
419;B001K2MY42;hanes menâ€™s ultimate cotton heavyweight pullover hoodie sweatshirt;4
420;B001L6QL9G;izod men's long sleeve tartan non iron plaid shirt;4
421;B001L95WE8;alternative men's eco zip hoodie sweatshirt;5
422;B001LBSGDA;dickies men's relaxed fit cotton pleated front pant;4
423;B001LBXKCW;dickies men's relaxed fit cotton flat front pant;4
424;B001LIVQN0;jockey women's sleep shirt;4
425;B001M0BSUS;bioworld men's batman short sleeve t-shirt;4
426;B001MXM51Q;elegant moments em-1422 lace halter mini dress;5
427;B001N2XX6M;haggar men's mynx gabardine hidden expandable waist plain front dress pant;4
428;B001N2ZN74;haggar men's mynx gabardine hidden expandable waist plain front dress pant;4
429;B001N3354G;haggar men's mynx gabardine hidden expandable waist plain front dress pant;4
430;B001N6E0F6;izod men's straight fit herringbone golf dress pant;4
431;B001NDBD2W;soffe big boys' long cotton sleeve t-shirt;4
432;B001NDBCZK;soffe big boys' long cotton sleeve t-shirt;4
433;B001NDCX30;soffe big boys' long cotton sleeve t-shirt;4
434;B001NS9G2G;haggar men's mynx gabardine pleat-front dress pant with hidden expandable waist;4
435;B001NZWYQE;7 for all mankind men's montana bootcut jean;4
436;B001PKO7UI;carhartt men's signature logo short-sleeve midweight jersey t-shirt k195;4
437;B001PR8ZCW;arborwear men's double thick pullover sweatshirt;4
438;B001PTGB30;calvin klein men's body modal short sleeve v neck pajama top;5
439;B001PTGMB6;dickies slim size big boys' classic flat front pant;3
440;B001QNCWYW;fruit of the loom women's 6 pack assorted color cotton hi-cut panties;4
441;B001QOE6EU;levi's men's 501 original-fit jean;4
442;B001R3086K;dickies men's fleece-lined hooded jacket;5
443;B001RH55AU;under armour boys' 1/4 zip long sleeve top;4
444;B001RL0UU6;carhartt men's big & tall signature logo short sleeve midweight jersey t-shirt k195;4
445;B001RMN7AA;buffalo men's b-tech zip-front jacket;4
446;B001RPVYYI;berkshire women's luxe opaque control top tights 4741;5
447;B001RTCX1W;carhartt men's workwear pocket short sleeve henley original fit shirt k84;4
448;B001S2K9O6;columbia men's tall steens mountain jacket;4
449;B001S3TXFQ;koi women's lindsey cargo scrub pant;5
450;B001SAB1KO;koi women's lindsey ultra comfortable cargo style scrub pants (petite sizes);5
451;B001SB8QJM;koi women's lindsey cargo scrub pant;5
452;B001T0HYKE;levi's girls' sweetie flare jean;4
453;B001T8ODIM;just my size women's smooth finish regular reinforced toe panty hose (1-3x) eco;5
454;B001TAFYK6;levi's boys' 511 slim fit performance jeans;4
455;B001THV98K;calvin klein baby boys' tee with vest and pant set;5
456;B001UK86NW;the mountain jellyfish t-shirt;3
457;B001ULD8DY;american classics men's jaws amity island t-shirt;4
458;B001UTP3FC;the mountain rising sun tiger t-shirt;3
459;B001V8NRQ4;eagle men's non iron regular fit solid button down collar dress shirt;4
460;B001V8YN9O;eagle mens non iron regular fit solid point collar dress shirt;4
461;B001VEDA1U;levi's girls' 711 skinny fit jeans;4
462;B001VH6IFM;lee uniforms men's skinny-leg 5-pocket pant;4
463;B001W99NRO;american apparel women's tri-blend rib light weight raglan pullover;5
464;B0020MMNXS;dickies men's loose-fit carpenter jean;4
465;B0023B1OTK;levi's baby boys' trucker jacket;4
466;B0023USA5C;van heusen mens dress shirts regular fit twill solid button down collar;5
467;B002458BUK;"cherokee women's scrubs 32"" button back belt lab coat";4
468;B002459SCK;cherokee workwear scrubs men's cargo pant;4
469;B002459RBC;cherokee women's maternity mock wrap knit panel top;4
470;B00245YNA2;cherokee women's workwear scrubs cardigan warm-up jacket;4
471;B002463H2Q;cherokee workwear scrubs men's snap front warm-up top;4
472;B00245YDKW;cherokee women's v-neck top;5
473;B00246AVD4;cherokee women's workwear scrubs snap front v-neck top;4
474;B00246B11A;cherokee women's workwear scrubs snap front v-neck top;4
475;B00246BAAM;cherokee women's 4800 mini mock wrap scrub top;4
476;B00246C7X6;cherokee workwear scrubs unisex v-neck tunic top;4
477;B00246H4AW;cherokee women's workwear scrubs snap front v-neck top;4
478;B0024660FC;cherokee workwear unisex v-neck scrub top;5
479;B00248JHGE;"cherokee women's scrubs 32"" lab coat";5
480;B00248TSQ8;cherokee women's snap front warm-up jacket;4
481;B00248YF6Q;cherokee 40-inch unisex lab coat;5
482;B00249MG34;cherokee workwear scrubs men's big & tall cargo pant;4
483;B0024A98XO;cherokee women's workwear scrubs pull-on cargo pant (tall sizes);4
484;B0025YVBMA;hanes men's ecosmart fleece sweatpant;5
485;B00261S24C;nydj women's plus size marilyn straight leg jeans;4
486;B002632II6;the mountain silver dragon t-shirt;3
487;B0026HMSAA;calvin klein baby girls' chambray dress with pocket and panty;5
488;B0026HUGY0;calvin klein baby girls' yellow print dress with panty;4
489;B0026KHRZS;classroom juniors tab pleat scooter skirt;4
490;B0026NEG1I;cherokee big & tall workwear scrubs unisex cargo pant;4
491;B0026NEAAK;cherokee women's workwear scrubs pull-on cargo pant (tall sizes);4
492;B0026NKBSU;cherokee workwear scrubs unisex v-neck tunic top;4
493;B0027EHGKO;the mountain men's crown of thorns t-shirt;3
494;B0027MPZPE;fred perry men's twin tipped polo shirt-m1200;4
495;B0028NKMPU;bali women's shapewear light control tummy panel panty_ 2-pack;5
496;B0028TWZDQ;bioworld superman shield logo symbol men's blue t-shirt tee shirt;4
497;B00295MLW4;under armour boys' big logo short sleeve tee shirt;4
498;B0029KF6FI;eddie bauer girls' dress jumper (more styles available);4
499;B0029NYRHS;lee men's comfort waist custom relaxed fit flat front pant;4
500;B0029NYPSO;lee men's modern series relaxed fit bootcut jean;4
501;B002AB6AVA;gabby skye women's petite 3/4 sleeve fit and flare sweater dress;5
502;B002AHNJWC;leg avenue women's daisy bee dress with head piece_ petticoat dress_ leg warmers;5
503;B002AHU4KC;cherokee women's scrubs flexibles mid-rise contrast waist pull-on pant;4
504;B002AHXYDQ;cherokee women's petite mid-rise knit waist pull-on pant;4
505;B002AHY6A6;cherokee women's flexibles (contrast black) mid rise knit waist pull-on pant;4
506;B002APZKF8;luvable friends baby cotton tapered ankle pants;4
507;B002APVF4S;dockers men's classic fit stretch signature khaki pant-pleated d3;4
508;B002AQSKJ0;body glove women's smoothies lambada solid mesh cover up skirt swimsuit;5
509;B002B5TWF6;landau women's snap front scrub jacket;4
510;B002B9XORO;rubie's costume co deluxe native american headdress;5
511;B002BUTCIS;"cherokee women's fashion whites 36"" lab coat";4
512;B002BW99FM;landau unisex scrub pant;4
513;B002BZTJG8;landau unisex scrub top;4
514;B002CSZHGA;dockers men's relaxed fit comfort khaki pants d4;5
515;B002CT52EQ;lacoste men's short sleeve jersey pima v neck t-shirt;4
516;B002CWEGHM;tommy hilfiger men's regular fit tattersall dress shirt;4
517;B002D4B06O;classroom boys' short sleeve oxford shirt;5
518;B002DESI00;carhartt men's quilted flannel lined camo active jacket;4
519;B002DEUHFE;carhartt men's big & tall signature logo midweight jersey long sleeve t-shirt;4
520;B002DEVND4;carhartt men's signature sleeve logo long sleeve t-shirt k231;4
521;B002DETQOW;carhartt men's big & tall signature-sleeve logo long-sleeve t-shirt k231;4
522;B002DEZFTC;carhartt men's signature sleeve logo midweight hooded sweatshirt k288;5
523;B002DPRYOA;cherokee workwear scrubs unisex v-neck tunic top;4
524;B002EI07U4;warner's women's no pinching no problems modern brief panty;4
525;B002EI07E0;warner's women's no pinching no problems modern brief panty;4
526;B002EIWSEC;cherokee women's mock wrap knit panel top;4
527;B002EQJYPK;koi classic 137 women's katelyn mock-wrap scrub top;5
528;B002F1XCHK;carhartt men's signature logo midweight jersey long sleeve t-shirt;4
529;B002FU62R8;dickies women's flannel lined jean;4
530;B002G9DU50;landau women's classic relaxed scrub pant;4
531;B002G9KP7G;landau women's natural flare leg scrub pant;4
532;B002G9KOO0;landau women's natural flare leg scrub pant;4
533;B002G9KP26;landau women's classic relaxed scrub pant;4
534;B002GHCHQU;carhartt men's big & tall thermal lined sweatshirt zip front hooded original fit;5
535;B002GHCKB2;carhartt men's jackson coat sherpa lined sandstone c95;4
536;B002GHCI0A;carhartt men's sherpa lined sandstone sierra jacket j141;4
537;B002HRF87O;splendid women's 1x1 long-sleeve turtleneck sweater;4
538;B002HT0KDO;leg avenue petticoat;4
539;B002I7K15M;carhartt men's big & tall arctic quilt lined duck traditional coat c003;4
540;B002IKCZ9E;landau men's cargo scrub pant;4
541;B002KPAVRK;zubaz men's classic zebra printed athletic lounge pants;5
542;B002MBH98Q;cherokee women's mock wrap knit panel top;4
543;B002NPCIMS;fruit of the loom boys' cotton white t shirt;4
544;B002ODCC3E;alfred dunner women's petite short denim jean pant;5
545;B002OGBKLG;levi's baby boys' woven shirt and pant set black with hudson blue;4
546;B002P1QP1K;alternative men's challenger hoodie sweatshirt;5
547;B002P2NK4E;landau womens 4 pocket v-neck scrub top;4
548;B002P2NJHC;landau women's classic tapered leg scrub pant;4
549;B002P2R2Y8;landau womens 4 pocket v-neck scrub top;4
550;B002P2NG0M;landau womens short sleeve snap front scrub top;4
551;B002P2R874;landau womens 4 pocket v-neck scrub top;4
552;B002P2R2XO;landau womens 4 pocket v-neck scrub top;4
553;B002P2R19Y;smitten women's amplify flare cargo scrub pant;4
554;B002Q8HLRE;dockers men's comfort cargo d3 classic-fit flat-front pant;4
555;B002QG1TBK;wrangler men's authentic cowboy cut work western short sleeve shirt;4
556;B002R05T2A;wrangler menâ€™s retro relaxed fit boot cut jean;4
557;B002R0KHE0;dickies men's insulated eisenhower front-zip jacket water resistant work jacket;4
558;B002R81AV6;levi's baby boys 514 straight fit jean;4
559;B002RS9L08;dickies boys' flex waist double knee pant;4
560;B002RWJ7A8;levi's men's reversible casual jean belt;3
561;B002SEC8DI;vassarette women's soft 'n smooth wire-free t-shirt bra 72239;5
562;B002STJ8XG;french toast girls' pleated skirt;4
563;B002TQ29SO;cherokee women's pull-on pant;4
564;B002U2D8V4;bravado men's black sabbath creature t- shirt;4
565;B002VIDWX6;charles river apparel women's new englander waterproof rain jacket;5
566;B002WV37UU;izod men's big and tall classic denim jeans (regular and relaxed fit);4
567;B002XSZ24Q;carhartt men's flame resistant signature denim jean relaxed fit;4
568;B002XYUGVY;liquid blue men's big bertha t-shirt;4
569;B002Y2743S;nydj women's petite size marilyn straight leg jeans;4
570;B002Y273ZM;nydj women's petite size marilyn straight leg jeans;4
571;B002YOQGY4;alternative women's slouchy pullover sweatshirt;5
572;B002YQ2Y2U;splendid women's 2x1 long racer tank top;4
573;B002ZIZN0C;dickies men's big-tall long sleeve denim work shirt;4
574;B002ZIZMVW;dickies men's long-sleeve denim work shirt;4
575;B0030DF838;dockers men's slim fit stretch signature khaki pant d1;4
576;B0030VOYVM;charles river apparel women's new englander waterproof rain jacket;5
577;B0032K1HJS;caterpillar men's trademark pocket long sleeve t-shirt;4
578;B00330VK3A;tommy hilfiger women's ruched bikini panty;4
579;B00341NKCM;carhartt men's fort lightweight chambray button front relaxed fit ls shirt s202;4
580;B0034M58WG;cherokee women's maternity mock wrap knit panel top;4
581;B0034ZLGBK;disney cherokee women's mock wrap-top in minnie pattern;4
582;B0035GTMS2;disney cherokee women's v-neck knit panel top in minnie pattern;4
583;B0035K3QPS;haggar men's genuine expandable-waistband plain-front pant;4
584;B0035LBJP6;three dots women's sleeveless rolled cowl neck shirt;4
585;B0035Q7CDO;izod men's premium essential gingham long sleeve shirt (regular and slim fit);5
586;B0035T65H0;the mountain white wolf moon t-shirt;3
587;B00369FTU8;panache women's porcelain lace t-shirt bra;5
588;B0036FD9DG;the mountain dolphin sky t-shirt;3
589;B0036FFALK;the mountain mens shark bite short sleeve t-shirt;4
590;B0036FZCEK;u.s. polo assn. boys' polo shirt (more styles available);4
591;B0036GD9IK;dickies men's 2-pack short-sleeve pocket t-shirts;4
592;B0036V0TM4;the mountain men's peace out gecko t-shirt;3
593;B0037T4WP0;the mountain men's lightning rex t-shirt;4
594;B0037TVRR6;the mountain peace tie dye t-shirt;3
595;B0037XKFS4;barelythere women's microfiber crop top (replaced with bali 103j);5
596;B0037Z395S;dickies scrubs women's gen flex junior fit contrast stitch v-neck shirt;5
597;B0037Z38DQ;dickies women's petite scrubs gen flex contemporary fit contrast stitch cargo pant;5
598;B00382OQXE;leg avenue women's top gun flight zipper front dress costume;4
599;B00382D9KK;leg avenue women' s racy red riding hood tutu peasant dress with attached hooded cape;4
600;B00383VNXY;the mountain men's bigfoot t-shirt;3
601;B00383VNYI;the mountain men's bigfoot t-shirt;3
602;B0038A51NU;the mountain koko tie dye t-shirt;3
603;B0038BRQVO;champion women's training tank top;4
604;B0038QNTDS;hanes silk reflections women's high waist control top sandalfoot pantyhose;5
605;B0038RMMQ2;hanes menâ€™s ultimate cotton heavyweight pullover hoodie sweatshirt;4
606;B00393931M;izod men's long sleeve hamilton poplin medium plaid shirt;4
607;B00394T0SC;marvel deadpool men's icon t-shirt;4
608;B00394TJUG;nautica boys' slim straight fit jeans;4
609;B003953F7I;jerzees men's elastic-bottom sweatpant;5
610;B00398L9BE;vanity fair women's perfectly yours seamfree jacquard brief panty 13096;5
611;B00398NAAM;vanity fair women's perfectly yours seamless tailored brief panty 13083;5
612;B0039YJVXQ;wrangler men's retro relaxed fit straight-leg jean;4
613;B0039ZOMKW;dickies menâ€™s relaxed fit sanded duck carpenter jean;4
614;B003A1UUV0;calvin klein men's egyptian cotton dress socks;4
615;B003A8UNZQ;med couture signature women's v-neckline 3 pocket scrub top;5
616;B003A8W5J8;med couture signature women's v-neckline 3 pocket scrub top;5
617;B003A8W4GC;med couture signature women's v-neckline 3 pocket scrub top;5
618;B003ALLENS;gold toe boys' wide rib dress crew_ 3-pair;5
619;B003AU5WFU;mj soffe men's long-sleeve cotton t-shirt;4
620;B003AYOM8Y;carhartt men's fort short-sleeve shirt lightweight chambray button-front s200;4
621;B003B2SVHS;kenneth cole reaction men's textured stria flat-front pant;4
622;B003BQ07UI;michael stars women's supima long-sleeve raw-edge banded crew-neck t-shirt;4
623;B003BSMLNW;champion big boys' open bottom pant;4
624;B003BSL2WS;duofold men's mid-weight moisture-wicking ankle-length layering pant;5
625;B003BSQQBU;champion big boys' open bottom pant_ new black_ large;4
626;B003C2KSLY;red kap men's industrial work shirt_ regular fit_ short sleeve;4
627;B003COZCHM;buffalo david bitton men's six stretch straight-leg jean;4
628;B003D078S6;michael stars women's shine t-shirt with three-quarter sleeves;5
629;B003DTLU9U;london fog men's auburn zip-front golf jacket (regular & big-tall sizes);4
630;B003DTMI3M;lamade women's deep scoop tank top;4
631;B003DV9AAE;carhartt men's big & tall fort short sleeve shirt lightweight chambray button;4
632;B003F1RW0W;levi's girls denim trucker jackets;4
633;B003FDWZUC;fred perry men's twin tipped shirt-m3600;4
634;B003FJ65CK;maxine of hollywood women's plus size 2-tiered ruffle tankini swimsuit top;5
